date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:57:43	3216/3216	---M--	200	added ('OK')	image/png	etag:%226c1035ce1b3d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-down-light.png	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-down-light.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
02:57:44	3230/3230	---M--	200	added ('OK')	image/png	etag:%22c2d235ce1b3d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-up-dark.png	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-up-dark.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
02:57:45	3209/3209	---M--	200	added ('OK')	image/png	etag:%22c2d235ce1b3d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-up-light.png	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-up-light.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
02:57:47	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e81263ee1b3d61:0%22	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/fonts/fontawesome-webfont3e6e.eot	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
02:57:48	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e81263ee1b3d61:0%22	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/fonts/fontawesome-webfontd41d.eot	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
02:57:50	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%229b7264ee1b3d61:0%22	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/fonts/fontawesome-webfont3e6e.woff2	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
02:57:51	98024/98024	---MCZ	200	added ('OK')	font/x-woff	etag:W/%22464c64ee1b3d61:0%22	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/fonts/fontawesome-webfont3e6e.woff	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
02:57:52	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%22932464ee1b3d61:0%22	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/fonts/fontawesome-webfont3e6e.ttf	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
02:57:53	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262af63ee1b3d61:0%22	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/fonts/fontawesome-webfont3e6e.svg	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
02:57:54	123928/123928	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22558ebce1b3d61:0%22	https://www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfont.eot?-8vg322	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfontcbcf.eot	(from https://www.listadefornecedoresoficial.com/builder/elements/css/iconfont-style.css)
